Count_RSS_1,Mean_RSS_1,Min_RSS_1,Q1_RSS_1,Median_RSS_1,Q3_RSS_1,Max_RSS_1,Mad_RSS_1,Var_RSS_1,Std_RSS_1,Skew_RSS_1,Kurt_RSS_1,Count_RSS_2,Mean_RSS_2,Min_RSS_2,Q1_RSS_2,Median_RSS_2,Q3_RSS_2,Max_RSS_2,Mad_RSS_2,Var_RSS_2,Std_RSS_2,Skew_RSS_2,Kurt_RSS_2,Count_RSS_3,Mean_RSS_3,Min_RSS_3,Q1_RSS_3,Median_RSS_3,Q3_RSS_3,Max_RSS_3,Mad_RSS_3,Var_RSS_3,Std_RSS_3,Skew_RSS_3,Kurt_RSS_3,Count_RSS_4,Mean_RSS_4,Min_RSS_4,Q1_RSS_4,Median_RSS_4,Q3_RSS_4,Max_RSS_4,Mad_RSS_4,Var_RSS_4,Std_RSS_4,Skew_RSS_4,Kurt_RSS_4,corr_0,corr_1,corr_2,corr_3,corr_4,corr_5,cov_0,cov_1,cov_2,cov_3,cov_4,cov_5,cov_6,cov_7,cov_8,cov_9
29.0,-0.5385875172413793,-1.0,-0.61905,-0.52381,-0.38095,-0.095238,0.18379532936979787,0.058001854390187194,0.24083574151314666,-0.44516757814227587,-0.39706689977702814,29.0,-0.06068965517241381,-0.76,-0.2,0.0,0.08,0.32,0.1690368608799049,0.050699507389162575,0.2251655111005293,-1.275329272890821,2.534599225439633,29.0,-0.06568113793103451,-0.66667,-0.19047999999999998,0.0,0.14286,0.28570999999999996,0.19194940309155767,0.05400327277098029,0.23238604254769754,-0.780460069319465,0.1949756992131504,29.0,0.062068965517241406,-0.6,-0.1,0.05,0.25,0.6,0.22104637336504165,0.08279556650246309,0.2877421875611275,-0.11088046028414239,0.054695459041981476,-0.17267991507409777,0.25118136835207683,-0.40595013755276493,-0.041200103234606225,-0.17791575530630935,0.0644163651406893,0.058001854390187194,-0.009364069655172412,0.014057833701497536,-0.028131777463054185,0.05069950738916257,-0.0021558086699507402,-0.01152709359605911,0.05400327277098029,0.004307346366995075,0.08279556650246304
29.0,-0.6978655172413792,-1.0,-1.0,-0.71429,-0.47618999999999995,-0.19047999999999998,0.21403084423305588,0.0646705744399015,0.25430409835451234,0.2399603820418951,-1.068299399662346,29.0,-0.22068965517241385,-0.6,-0.36,-0.2,-0.08,0.04,0.16485136741973838,0.03767093596059114,0.1940900202498602,-0.3230229967468909,-1.0122042177162047,29.0,-0.13628896551724143,-0.71429,-0.28570999999999996,-0.14286,0.0,0.28570999999999996,0.18130390011890601,0.0524334718528202,0.2289835624074798,-0.38707716138547255,-0.053969173753037225,29.0,0.22413793103448282,-0.35,0.05,0.25,0.35,0.65,0.18715814506539832,0.056896551724137934,0.2385299807658105,-0.38799357527708084,0.038671934126478735,0.5474006330179101,0.2748365622064763,-0.051621664126221815,0.08735203599411873,-0.09528474449864781,-0.010793300429839411,0.06467057443990148,0.027018538916256163,0.0160041338323399,-0.0031313263546798023,0.03767093596059114,0.0038822235960591137,-0.004411330049261084,0.05243347185282019,-0.0005895240763546773,0.05689655172413792
25.0,-0.689524,-1.0,-0.85714,-0.66667,-0.57143,-0.28570999999999996,0.16853295999999995,0.04348455065,0.2085294958752838,0.21009890893062239,-0.6239023598436293,25.0,-0.2864,-0.64,-0.36,-0.28,-0.2,-0.08,0.11865599999999997,0.021424,0.14636939570825588,-0.4821752872883689,-0.1590032339150178,25.0,0.0019052799999999936,-0.38095,-0.14286,0.0,0.14286,0.28570999999999996,0.1430871936,0.030703340733876674,0.1752236877076746,-0.2526851858487385,-0.6385131488544524,25.0,0.16200000000000003,-0.5,0.05,0.2,0.35,0.55,0.20367999999999997,0.071725,0.2678152348168416,-1.08694816306266,0.5191193971261612,-0.10900683685490285,0.0012355805172111886,-0.3910156859922568,-0.08615627319916622,0.06369055079679818,-0.2203681188629934,0.04348455065000001,-0.0033271433333333343,4.514725616666703e-05,-0.0218372,0.021424000000000002,-0.0022096831333333336,0.0024966666666666674,0.030703340733876667,-0.010341341,0.071725
30.0,-0.7634920000000001,-1.0,-1.0,-0.80952,-0.61905,-0.28570999999999996,0.19195653333333332,0.05136973566482758,0.22664892601737072,0.6183929652174488,-0.6309983241183699,30.0,-0.3266666666666666,-0.8,-0.51,-0.30000000000000004,-0.14,0.04,0.18088888888888893,0.04789885057471265,0.21885806033754537,-0.2158085474078916,-0.8153487278675642,30.0,-0.08730186666666669,-0.52381,-0.226195,-0.0714285,0.0,0.33333,0.18253986666666663,0.053339868122395384,0.23095425547583093,-0.05641767252849094,-0.6178685839834572,30.0,0.24499999999999994,-0.9,0.11250000000000002,0.35,0.38750000000000007,0.65,0.22966666666666669,0.10454310344827587,0.3233312596212681,-1.6393927129968031,4.266967618930424,0.5625292372371355,-0.02963086380510052,0.07719102666087621,-0.14445453844331985,0.1096413262246537,0.2787088646476683,0.05136973566482758,0.027903668965517242,-0.0015510433876551703,0.005656765517241379,0.047898850574712645,-0.007301628045977012,0.0077586206896551714,0.0533398681223954,0.02081250931034483,0.10454310344827589
27.0,-0.7354488888888888,-1.0,-0.88095,-0.7619,-0.61905,-0.33333,0.15284938271604942,0.038955724179487186,0.19737204508107825,0.460817281183408,-0.3681877435297287,27.0,-0.3807407407407407,-0.76,-0.56,-0.36,-0.22,-0.04,0.186008230452675,0.04816866096866097,0.21947359970771194,-0.07057191526570356,-1.0637291938673683,27.0,-0.028217814814814807,-0.33333,-0.28570999999999996,0.0,0.11904899999999999,0.42857,0.1780637805212619,0.048535578930848984,0.2203079184479055,0.2520918117559151,-0.8224998193509587,27.0,0.14074074074074075,-0.6,-0.025,0.15,0.375,0.55,0.22880658436213994,0.08423789173789174,0.2902376470030925,-0.7233678827407295,0.10084237778498872,0.11462668002058402,0.1341624193455257,0.16590505591690008,-0.19135706034691854,-0.13958881514029375,0.12894826770168213,0.038955724179487186,0.004965393162393162,0.005833734090555556,0.009503837606837606,0.04816866096866097,-0.009252452934472936,-0.008891737891737889,0.04853557893084899,0.008245165242165243,0.08423789173789172
29.0,-0.7422013793103446,-1.0,-0.90476,-0.71429,-0.66667,-0.42857,0.1266044708680142,0.023083065476600977,0.15193112082980556,-0.10850220714198283,-0.7857843495291257,29.0,-0.3310344827586207,-0.84,-0.4,-0.32,-0.2,0.04,0.16741973840665872,0.05221674876847291,0.22850984392028478,-0.9508048153665749,0.6857317800841609,29.0,0.014778724137931042,-0.71429,-0.14286,0.14286,0.14286,0.47618999999999995,0.20044271819262785,0.0665865571614926,0.25804371172631313,-0.77851608564516,1.0582039792873554,29.0,0.29482758620689653,-0.95,0.2,0.25,0.6,0.8,0.2394768133174792,0.11363300492610835,0.3370949494224266,-1.597276090739035,5.558402288639776,-0.0052707089821545225,0.38478531703623886,0.48853389266522634,-0.257866721100763,-0.015604024698881048,0.14461420663516739,0.02308306547660098,-0.00018298719211822754,0.015085458465320192,0.025020367610837438,0.052216748768472904,-0.015205247438423643,-0.0012019704433497498,0.0665865571614926,0.012579300307881772,0.11363300492610837
23.0,-0.8178056521739129,-1.0,-1.0,-0.80952,-0.69048,-0.47618999999999995,0.14600725897920602,0.0287880254256917,0.1696703433888542,0.32778545053759733,-1.1426307123882982,23.0,-0.46956521739130447,-0.76,-0.6,-0.52,-0.32,-0.08,0.1553119092627599,0.034358893280632415,0.18536152049611704,0.4721877525527245,-0.6257426484636657,23.0,-0.04968839130434782,-0.7619,-0.14286,0.0,0.14286,0.2381,0.18507576181474478,0.07039328158052177,0.26531732242829864,-1.7671957270143799,3.073560565707722,23.0,0.21739130434782605,-0.25,0.125,0.2,0.375,0.65,0.18052930056710773,0.057411067193675884,0.23960606668796156,-0.19730566007074848,0.025983035447138647,0.2423677918491509,-0.4102398473036625,-0.1613444996161054,-0.2953037079821283,-0.3133488539895911,0.3189432541719839,0.0287880254256917,0.007622552569169963,-0.018467554375039528,-0.0065593063241106715,0.034358893280632415,-0.01452292482213439,-0.013916996047430834,0.07039328158052174,0.020275745750988144,0.0574110671936759
25.0,-0.7561911999999998,-1.0,-0.85714,-0.71429,-0.57143,-0.52381,0.14597894399999997,0.02878269947766666,0.1696546476748181,-0.22103510258197218,-1.3697631683264682,25.0,-0.3648,-0.8,-0.52,-0.32,-0.24,0.04,0.17215999999999998,0.04550933333333334,0.21332916662597579,-0.15501375326470954,-0.37733101825707127,25.0,-0.16952352000000004,-0.85714,-0.28570999999999996,-0.14286,0.0,0.19047999999999998,0.18818998399999998,0.06577444693159333,0.25646529381495914,-1.1648278626066477,1.5501366543427073,25.0,0.16999999999999996,-0.4,0.05,0.2,0.35,0.65,0.21600000000000003,0.07208333333333332,0.26848339489311684,-0.4282523241129252,-0.33027493130316143,0.057803130039978126,0.1035326198744807,-0.24871994939418274,0.10780907328277067,-0.389638317309572,-0.3218680670978503,0.02878269947766667,0.002092027333333332,0.004504759066016669,-0.011329058333333336,0.04550933333333333,0.005898399066666667,-0.02231666666666667,0.06577444693159333,-0.02216276416666666,0.07208333333333333
27.0,-0.8447962962962962,-1.0,-1.0,-0.90476,-0.7619,-0.57143,0.12306485596707822,0.02138348560883191,0.1462309324624305,0.5878251398927563,-0.9087013758375089,27.0,-0.4014814814814816,-0.68,-0.5,-0.4,-0.32,-0.08,0.12016460905349792,0.023443874643874638,0.1531139270082073,0.07504588204952434,-0.4201047021923876,27.0,-0.019400333333333332,-0.33333,-0.19047999999999998,0.0,0.14286,0.42857,0.18237641975308638,0.045919663491923064,0.21428873860266914,0.2946183287519385,-0.9490811060608935,27.0,0.24999999999999997,-0.5,0.05,0.35,0.42500000000000004,0.75,0.2444444444444444,0.09057692307692305,0.3009600024536866,-0.4879925599442974,0.04166497626678778,0.15135633760498113,0.1248310875665902,0.06866586597952319,0.11742492264339237,-0.170268120634884,0.017033150050143584,0.021383485608831906,0.003388867236467237,0.003911662278205129,0.0030219615384615415,0.023443874643874648,0.0038527810256410236,-0.00784615384615385,0.045919663491923064,0.0010985076923076945,0.09057692307692308
26.0,-0.7838819230769231,-1.0,-0.90476,-0.78571,-0.678575,-0.47618999999999995,0.13919346153846157,0.02906659160015385,0.17048927121714683,0.27972562390116923,-1.0208721543832455,26.0,-0.40307692307692294,-0.84,-0.65,-0.32,-0.28,-0.04,0.2130177514792898,0.060662153846153845,0.24629688151934415,-0.3551387499882923,-1.2071223953951296,26.0,0.01648376923076924,-0.61905,-0.1666695,0.0238095,0.14286,0.57143,0.21062284615384622,0.08071511291842459,0.2841040529778211,-0.17592899436696532,0.26943809973369603,26.0,0.25192307692307686,-0.6,0.15,0.3,0.38750000000000007,0.75,0.20562130177514792,0.08689615384615386,0.2947815357958396,-1.1349700997867918,2.2695846780583717,0.22694499608649457,-0.2150553408451951,0.02930260923219133,-0.05151155160406712,-0.21698384951308902,0.005293250367202666,0.02906659160015385,0.009529641846153849,-0.01041656951006154,0.001472663846153845,0.060662153846153845,-0.0036044663384615415,-0.015753846153846156,0.08071511291842459,0.0004433024615384602,0.08689615384615387
26.0,-0.8571423076923078,-1.0,-1.0,-0.88095,-0.7619,-0.57143,0.1208792307692308,0.01922884173046154,0.13866809918096354,0.5158817247876064,-1.0312227729141545,26.0,-0.4292307692307692,-0.84,-0.63,-0.5,-0.28,-0.04,0.19928994082840232,0.054727384615384615,0.2339388480252577,0.0831429526835678,-0.9330103609716267,26.0,0.023809538461538476,-1.0,-0.047619,0.0714285,0.226195,0.47618999999999995,0.24175857396449704,0.11433100662665843,0.3381286835313716,-1.2451118017014313,2.229674850173302,26.0,0.29038461538461535,-0.25,0.1,0.35,0.525,0.8,0.21420118343195266,0.06860384615384615,0.2619233593130749,-0.23483350860951574,-0.39609382162597173,0.0822028894671836,0.31725215574993054,0.26484160741863666,-0.3125602123593408,0.01742486951674819,-0.018819253495938392,0.019228841730461542,0.0026666498461538476,0.014875211791692305,0.009619156923076922,0.054727384615384615,-0.024723961230769233,0.001067692307692308,0.11433100662665846,-0.001666704615384618,0.06860384615384617
26.0,-0.5567761538461539,-0.90476,-0.71429,-0.57143,-0.42857,-0.28570999999999996,0.15863798816568048,0.035332776984615386,0.18797014918495805,-0.2355180106573194,-0.9641921982821544,26.0,-0.061538461538461535,-0.52,-0.22999999999999998,0.02,0.04,0.24,0.1758579881656804,0.043677538461538476,0.20899171864343927,-0.7454206598536878,-0.4092953674282671,26.0,0.02014653846153846,-0.42857,-0.1309545,0.0,0.14286,0.28570999999999996,0.153565349112426,0.03740116004305848,0.1933937952548077,-0.6471185541908652,-0.004433195977583182,26.0,0.04807692307692308,-1.0,-0.08750000000000001,0.05,0.35,0.5,0.267603550295858,0.12949615384615384,0.3598557403268063,-1.2402068489117153,1.8258522922902496,0.0626586228022475,0.058932406956239594,-0.4205513528642952,0.14312174681051026,-0.29416298046391487,-0.08290332383357644,0.035332776984615386,0.0024614941538461557,0.0021423262122461533,-0.028446992307692306,0.04367753846153846,0.0057846520615384605,-0.022123076923076922,0.03740116004305846,-0.005769562923076923,0.12949615384615384
29.0,-0.8374382758620689,-1.0,-1.0,-0.85714,-0.71429,-0.42857,0.12875764565992864,0.024378951114778318,0.15613760314151848,0.8120298658328489,0.08546543588387312,29.0,-0.4537931034482759,-0.84,-0.64,-0.36,-0.32,-0.16,0.18168846611177167,0.045974384236453204,0.21441638052269515,-0.47481317471107476,-1.0761522934514391,29.0,-0.0295572068965517,-0.85714,-0.14286,0.0,0.14286,0.57143,0.25717704161712257,0.11506481984638425,0.33921205734228294,-0.4704632754626378,0.4329845798185987,29.0,0.24827586206896549,-0.6,0.05,0.35,0.5,0.85,0.257550535077289,0.11830049261083744,0.3439483865507112,-1.0509223083991353,1.0586510992574536,0.22378897970377085,0.10007677583500262,0.18116717521461306,0.061534972962286605,-0.2686215173839163,0.30930298525307887,0.02437895111477832,0.007492110344827588,0.005300442095726597,0.00972927093596059,0.0459743842364532,0.004475599901477836,-0.019810344827586212,0.11506481984638423,0.036086824630541865,0.11830049261083744
27.0,-0.8059966666666667,-1.0,-0.9285699999999999,-0.80952,-0.71429,-0.57143,0.11679185185185184,0.019348265153846154,0.13909804151693206,0.11112655215640607,-1.1016301195987355,27.0,-0.48148148148148157,-0.88,-0.62,-0.48,-0.32,-0.08,0.1615363511659808,0.039690028490028485,0.1992235640932781,0.28801741174544276,-0.2964060433349922,27.0,0.09347366666666666,-0.28570999999999996,-0.047619,0.0,0.28570999999999996,0.52381,0.178065061728395,0.045435328198,0.21315564312961552,0.24586363718299026,-0.7370867219568624,27.0,0.2888888888888888,-0.4,0.125,0.35,0.5,0.65,0.22139917695473255,0.07794871794871795,0.2791929761808451,-0.7485095838717952,0.07710345070117652,0.35973336124330973,0.006096962951048545,0.06942700959018823,-0.16050549960704236,-0.24924117759801756,0.07967246733532235,0.019348265153846154,0.009968789743589748,0.00018077210115384737,0.0026962115384615353,0.03969002849002849,-0.006815966666666665,-0.013863247863247866,0.045435328197999995,0.004741432692307692,0.07794871794871797
27.0,-0.8236325925925926,-1.0,-1.0,-0.85714,-0.71429,-0.42857,0.15820768175582986,0.03328347805071225,0.18243760043015325,0.586435552371196,-0.9651446950471172,27.0,-0.3777777777777778,-0.76,-0.48,-0.36,-0.30000000000000004,-0.08,0.12773662551440332,0.02601025641025641,0.161276955608222,-0.3752230209840192,0.055304560698185234,27.0,0.07054703703703702,-0.42857,-0.11904899999999999,0.095238,0.261905,0.71429,0.2196094430727023,0.07541768961603704,0.2746228133568605,0.27740923047375304,-0.13700542051620035,27.0,0.288888888888889,-0.4,0.05,0.25,0.55,0.9,0.2995884773662552,0.12506410256410255,0.3536440336893902,-0.3088268180896605,-0.808162902437235,0.37707829815479826,0.2695594355808914,0.11386942359516955,0.011211491750544268,0.04091081515899933,0.552444934994885,0.03328347805071225,0.011094767521367522,0.0135053393647151,0.007346623931623934,0.026010256410256418,0.0004965606837606837,0.002333333333333334,0.07541768961603704,0.05365274465811966,0.12506410256410258
26.0,-0.8827842307692308,-1.0,-1.0,-0.9523799999999999,-0.7500024999999999,-0.57143,0.1276406213017751,0.023442874729384635,0.15311066171036108,1.078809682435857,-0.2723770114811339,26.0,-0.42769230769230765,-0.84,-0.59,-0.4,-0.28,-0.04,0.1775147928994083,0.04745846153846154,0.2178496305676499,-0.22190684246508469,-0.6722668815028197,26.0,0.04761830769230768,-0.42857,-0.1309545,0.0,0.14286,0.71429,0.20146589349112426,0.06893466631046154,0.26255412072649237,0.8422971588532024,0.6604714050078004,26.0,0.2769230769230768,-0.45,0.11250000000000002,0.35,0.5375000000000001,0.75,0.257396449704142,0.10824615384615387,0.3290078324997049,-0.7590503589609442,0.13788744330812763,-0.015283115010952288,0.2098334061705766,0.1862918448645767,0.0039972374355368104,-0.038292915071300386,0.10804649409570054,0.023442874729384618,-0.0005097698461538461,0.00843526833895385,0.009384378461538462,0.04745846153846154,0.00022863126153846282,-0.002744615384615383,0.06893466631046155,0.009333311384615387,0.10824615384615388
27.0,-0.8077596296296294,-1.0,-1.0,-0.80952,-0.71429,-0.42857,0.1501070781893004,0.03217870761908832,0.1793842457382708,0.5563472628342782,-0.7935451451936366,27.0,-0.4725925925925927,-0.84,-0.6799999999999999,-0.44,-0.30000000000000004,-0.2,0.18194787379972566,0.04295840455840454,0.2072640937509547,-0.24333840550444216,-1.424041402797754,27.0,0.14462137037037034,-0.52381,-0.11904899999999999,0.14286,0.42857,0.71429,0.29120174485596706,0.1275918869323191,0.35720006569472956,-0.07671276829646255,-0.8493570342542673,27.0,0.41481481481481486,-0.45,0.35,0.5,0.625,0.85,0.24910836762688615,0.11092592592592594,0.3330554397182636,-1.0057506363350348,0.7263186986229568,0.08042176064074093,0.2626478557530882,-0.09701932142194035,0.043357357025289305,-0.01056555331219752,0.14679501618996724,0.03217870761908832,0.0029900740740740747,0.016829440909857548,-0.005796409544159545,0.042958404558404564,0.0032099509971509964,-0.0007293447293447328,0.12759188693231907,0.017463825071225073,0.11092592592592593
28.0,-0.789115,-1.0,-0.9523799999999999,-0.78571,-0.7023849999999999,-0.42857,0.13945500000000002,0.02845842254444443,0.1686962434212583,0.37149991052561027,-0.8537304565204837,28.0,-0.4885714285714286,-0.8,-0.64,-0.44,-0.36,-0.2,0.1440816326530612,0.03050158730158731,0.17464703633783,-0.4364733882940462,-0.7550205696026175,28.0,0.14625853571428568,-0.42857,-0.0238095,0.14286,0.42857,0.57143,0.2451406454081633,0.09052300396699868,0.30087041058734687,-0.2885877957717273,-0.7835619734008672,28.0,0.375,-0.6,0.33749999999999997,0.4,0.525,0.75,0.18571428571428575,0.08083333333333334,0.2843120351538664,-1.843796682108398,4.639045104114719,-0.1901845501826353,0.10613038348460511,-0.011029479459490555,0.25566135495399345,-0.04773750813752769,0.15772776044766323,0.02845842254444444,-0.005603274074074075,0.0053867227564814825,-0.0005289999999999996,0.030501587301587307,0.013434013650793653,-0.0023703703703703703,0.09052300396699868,0.013492202777777776,0.08083333333333333
32.0,-0.7946428124999999,-1.0,-1.0,-0.80952,-0.7023849999999999,-0.42857,0.1536443359375,0.0338579563563508,0.18400531610893964,0.4765487803164211,-0.8375484662977426,32.0,-0.46374999999999994,-0.84,-0.64,-0.45999999999999996,-0.32,-0.08,0.17124999999999996,0.04344354838709678,0.20843115982764376,-0.18263893153221025,-0.7398409366411212,32.0,0.238094375,-0.66667,0.03571425,0.28570999999999996,0.44047499999999995,0.71429,0.2648805859375,0.1214252487841774,0.348461258656077,-0.9214689875527894,0.4027563108844645,32.0,0.5234375,0.05,0.35,0.575,0.65,0.8,0.15322265625000003,0.035803931451612904,0.18921926818274323,-0.8346098375926937,0.555533438153581,0.10243622796476462,0.19393886192943469,0.11539862600233258,-0.08798078300019506,0.25176569546444333,-0.27257398835521823,0.033857956356350805,0.003928679435483869,0.012435112370766131,0.004017874495967742,0.04344354838709677,-0.006390060483870966,0.00992943548387097,0.12142524878417739,-0.017972325201612904,0.03580393145161291
25.0,-0.6133324,-1.0,-0.7619,-0.57143,-0.42857,-0.28570999999999996,0.17691449599999995,0.04408940877733333,0.20997478128892844,-0.03327705983251523,-0.997211011537523,25.0,-0.09119999999999998,-0.52,-0.32,0.0,0.04,0.28,0.18943999999999991,0.048602666666666655,0.2204601248903453,-0.32463313762443424,-0.9625440422284535,25.0,-0.14857184000000004,-0.85714,-0.19047999999999998,-0.047619,0.0,0.28570999999999996,0.19870456960000005,0.07772453101097332,0.2787911960786662,-1.3001169952978056,1.5090376460060586,25.0,0.013999999999999999,-0.95,-0.1,0.05,0.2,0.55,0.23344000000000004,0.09719166666666666,0.31175578048637154,-1.037573145524502,2.5505071256415963,0.03915777859790371,-0.2705662347680035,-0.2983126218106582,-0.05402698135205525,0.2666968591321864,0.10140561719291794,0.04408940877733333,0.0018126553333333312,-0.01583870939918333,-0.019527798333333332,0.04860266666666666,-0.0033206248000000015,0.01833,0.07772453101097333,0.008813645583333331,0.09719166666666665
26.0,-0.5274723076923077,-0.9523799999999999,-0.69048,-0.5,-0.42857,-0.2381,0.1580734319526627,0.03880697981046152,0.19699487254865677,-0.44022637857552316,-0.4289355647164399,26.0,-0.08769230769230771,-0.64,-0.22999999999999998,-0.06,0.04,0.28,0.19159763313609474,0.06349046153846155,0.2519731365413019,-0.7701322950828737,-0.008259122582173095,26.0,-0.14835100000000004,-0.85714,-0.39285499999999995,-0.047619,0.0,0.14286,0.21231315384615382,0.06590954266464,0.25672853885892777,-1.0462176344877374,0.5889590118164314,26.0,0.03653846153846155,-0.65,-0.1,0.05,0.25,0.4,0.2078402366863905,0.07411153846153845,0.2722343447501407,-0.8896981529338079,0.5574884840084691,0.5811470441117286,-0.002212378105548779,0.03455808683788401,0.10532132672437998,-0.10536648669962452,0.15833227148590392,0.03880697981046154,0.028846637538461537,-0.00011188926560000112,0.001853307692307689,0.06349046153846154,0.0068130992000000005,-0.007227692307692311,0.06590954266464,0.011065894000000001,0.07411153846153846
